speaker_id,youtube_id,url,split,priority,use,notes
id000258,ikiErtYdbWg,https://www.youtube.com/watch?v=ikiErtYdbWg,train,2,1,entrevista tv
id000258,DsWKZBZ9-M0,https://www.youtube.com/watch?v=DsWKZBZ9-M0,train,3,1,entrevista tv   
id000258,BQzgIHkl2BQ,https://www.youtube.com/watch?v=BQzgIHkl2BQ,train,4,1,entrevista tv
id000258,7m5a7QaQ4xM,https://www.youtube.com/watch?v=7m5a7QaQ4xM,train,5,1,entrevista tv

id000259,aXKrJnm73VA,https://www.youtube.com/watch?v=aXKrJnm73VA,train,1,1,entrevista tv
id000259,kdnJcfkIryQ,https://www.youtube.com/watch?v=kdnJcfkIryQ,train,2,1,entrevista tv
id000259,JrUSrcsCzpU,https://www.youtube.com/watch?v=JrUSrcsCzpU,train,3,1,entrevista tv   
id000259,H7fgguQEvxc,https://www.youtube.com/watch?v=H7fgguQEvxc,train,4,1,entrevista tv
id000259,tjMxVF1LYX8,https://www.youtube.com/watch?v=tjMxVF1LYX8,train,5,1,entrevista tv

id000260,WaYojDQS-dY,https://www.youtube.com/watch?v=WaYojDQS-dY,train,1,1,entrevista tv
id000260,7YHuVBzPyxI,https://www.youtube.com/watch?v=7YHuVBzPyxI,train,2,1,entrevista tv
id000260,yQ3ABNwGkRs,https://www.youtube.com/watch?v=yQ3ABNwGkRs,train,3,1,entrevista tv   
id000260,-qUSKBLrQic,https://www.youtube.com/watch?v=-qUSKBLrQic,train,4,1,entrevista tv

id000261,kuYiTfIZe3k,https://www.youtube.com/watch?v=kuYiTfIZe3k,train,1,1,entrevista tv
id000261,cBBB6xrPrns,https://www.youtube.com/watch?v=cBBB6xrPrns,train,2,1,entrevista tv
id000261,Skno4byBU_s,https://www.youtube.com/watch?v=Skno4byBU_s,train,3,1,entrevista tv   
id000261,TmujRxQTkq0,https://www.youtube.com/watch?v=TmujRxQTkq0,train,4,1,entrevista tv

id000262,_YmjCto5WEs,https://www.youtube.com/watch?v=_YmjCto5WEs,train,1,1,entrevista tv
id000262,decblDGoi4A,https://www.youtube.com/watch?v=decblDGoi4A,train,2,1,entrevista tv
id000262,wjbYno-NSk4,https://www.youtube.com/watch?v=wjbYno-NSk4,train,3,1,entrevista tv   
id000262,IDaL32eUNfQ,https://www.youtube.com/watch?v=IDaL32eUNfQ,train,4,1,entrevista tv
id000262,6EZO7tWX6OQ,https://www.youtube.com/watch?v=6EZO7tWX6OQ,train,5,1,entrevista tv
id000262,q56Fh6Aoc3o,https://www.youtube.com/watch?v=q56Fh6Aoc3o,train,6,1,entrevista tv

id000263,g9fqD1Cb1s0,https://www.youtube.com/watch?v=g9fqD1Cb1s0,train,1,1,entrevista tv
id000263,MAwG2Wyd18g,https://www.youtube.com/watch?v=MAwG2Wyd18g,train,2,1,entrevista tv
id000263,4O1EOoS6CmA,https://www.youtube.com/watch?v=4O1EOoS6CmA,train,3,1,entrevista tv   
id000263,_U0bEypuOR4,https://www.youtube.com/watch?v=_U0bEypuOR4,train,4,1,entrevista tv

id000264,7CABrdgIlhc,https://www.youtube.com/watch?v=7CABrdgIlhc,train,1,1,entrevista tv
id000264,fMXlhisC5-8,https://www.youtube.com/watch?v=fMXlhisC5-8,train,2,1,entrevista tv
id000264,de4IlZ73zRY,https://www.youtube.com/watch?v=de4IlZ73zRY,train,3,1,entrevista tv   
id000264,lS4-ONyrz84,https://www.youtube.com/watch?v=lS4-ONyrz84,train,4,1,entrevista tv

id000265,xwqPEaTuBeY,https://www.youtube.com/watch?v=xwqPEaTuBeY,train,1,1,entrevista tv
id000265,V0HKGBn6lU8,https://www.youtube.com/watch?v=V0HKGBn6lU8,train,2,1,entrevista tv
id000265,N3bESrnPRbQ,https://www.youtube.com/watch?v=N3bESrnPRbQ,train,3,1,entrevista tv   
id000265,7LbcS-tstng,https://www.youtube.com/watch?v=7LbcS-tstng,train,4,1,entrevista tv

id000266,Grj6Ai_-a8o,https://www.youtube.com/watch?v=Grj6Ai_-a8o,train,1,1,entrevista tv
id000266,fGpyB8dWsiE,https://www.youtube.com/watch?v=fGpyB8dWsiE,train,2,1,entrevista tv
id000266,ZGX-D1MvDnY,https://www.youtube.com/watch?v=ZGX-D1MvDnY,train,3,1,entrevista tv   
id000266,Ku9nw4b8KVA,https://www.youtube.com/watch?v=Ku9nw4b8KVA,train,4,1,entrevista tv

id000267,I6I75ReBK4U,https://www.youtube.com/watch?v=I6I75ReBK4U,train,1,1,entrevista tv
id000267,Xmch7Dwgv0g,https://www.youtube.com/watch?v=Xmch7Dwgv0g,train,2,1,entrevista tv
id000267,xGQ8EjRlhpw,https://www.youtube.com/watch?v=xGQ8EjRlhpw,train,3,1,entrevista tv   
id000267,5btH0j8d7ug,https://www.youtube.com/watch?v=5btH0j8d7ug,train,4,1,entrevista tv
id000267,BFAOuWjaoCA,https://www.youtube.com/watch?v=BFAOuWjaoCA,train,5,1,entrevista tv
id000267,cwIWAJcYmLk,https://www.youtube.com/watch?v=cwIWAJcYmLk,train,6,1,entrevista tv
id000267,cCr-RWdL8jE,https://www.youtube.com/watch?v=cCr-RWdL8jE,train,6,1,entrevista tv

id000268,rjRESKP1eN8,https://www.youtube.com/watch?v=rjRESKP1eN8,train,1,1,entrevista tv
id000268,PJULdmq8A9Y,https://www.youtube.com/watch?v=PJULdmq8A9Y,train,2,1,entrevista tv
id000268,gvbaAgtkHTc,https://www.youtube.com/watch?v=gvbaAgtkHTc,train,3,1,entrevista tv   
id000268,8y9HzXqsqfQ,https://www.youtube.com/watch?v=8y9HzXqsqfQ,train,4,1,entrevista tv
id000268,YmHBlmxFuIc,https://www.youtube.com/watch?v=YmHBlmxFuIc,train,5,1,entrevista tv

id000269,ekC9W6gzsxU,https://www.youtube.com/watch?v=ekC9W6gzsxU,train,1,1,entrevista tv
id000269,B3wpY99iwRc,https://www.youtube.com/watch?v=B3wpY99iwRc,train,2,1,entrevista tv
id000269,FDLgNDAgAvQ,https://www.youtube.com/watch?v=FDLgNDAgAvQ,train,3,1,entrevista tv   
id000269,IoFLBH7age8,https://www.youtube.com/watch?v=IoFLBH7age8,train,4,1,entrevista tv

id000270,gSAUMPWzTHg,https://www.youtube.com/watch?v=gSAUMPWzTHg,train,1,1,entrevista tv
id000270,q_czi0NPAFM,https://www.youtube.com/watch?v=q_czi0NPAFM,train,2,1,entrevista tv
id000270,iaCN48Wez2E,https://www.youtube.com/watch?v=iaCN48Wez2E,train,3,1,entrevista tv   
id000270,mO-dP8Hszxo,https://www.youtube.com/watch?v=mO-dP8Hszxo,train,4,1,entrevista tv
id000270,hUldexajhjY,https://www.youtube.com/watch?v=hUldexajhjY,train,5,1,entrevista tv

id000271,StP2C0v-HeU,https://www.youtube.com/watch?v=StP2C0v-HeU,train,1,1,entrevista tv
id000271,psxuh067nMg,https://www.youtube.com/watch?v=psxuh067nMg,train,2,1,entrevista tv
id000271,2pU-2vu0YtM,https://www.youtube.com/watch?v=2pU-2vu0YtM,train,3,1,entrevista tv   
id000271,ZXFeGIGC56s,https://www.youtube.com/watch?v=ZXFeGIGC56s,train,4,1,entrevista tv

id000272,F9iH30XA-NY,https://www.youtube.com/watch?v=F9iH30XA-NY,train,1,1,entrevista tv
id000272,_lf3b9zwSLM,https://www.youtube.com/watch?v=_lf3b9zwSLM,train,2,1,entrevista tv
id000272,FvGrgwRUV8U,https://www.youtube.com/watch?v=FvGrgwRUV8U,train,3,1,entrevista tv   
id000272,xIvWyRnNST0,https://www.youtube.com/watch?v=xIvWyRnNST0,train,4,1,entrevista tv

id000273,CP0BSyFiZVM,https://www.youtube.com/watch?v=CP0BSyFiZVM,train,1,1,entrevista tv
id000273,gHhWLDNcelU,https://www.youtube.com/watch?v=gHhWLDNcelU,train,2,1,entrevista tv
id000273,HABxtklVdLA,https://www.youtube.com/watch?v=HABxtklVdLA,train,3,1,entrevista tv   
id000273,vFb9CdcFaJU,https://www.youtube.com/watch?v=vFb9CdcFaJU,train,4,1,entrevista tv

id000274,cQBK-mHMdaQ,https://www.youtube.com/watch?v=cQBK-mHMdaQ,train,1,1,entrevista tv
id000274,C9W_e-YKDz8,https://www.youtube.com/watch?v=C9W_e-YKDz8,train,2,1,entrevista tv
id000274,W8zJ-5f77fo,https://www.youtube.com/watch?v=W8zJ-5f77fo,train,3,1,entrevista tv   
id000274,PhgT7cIXkMc,https://www.youtube.com/watch?v=PhgT7cIXkMc,train,4,1,entrevista tv
id000274,8laG8WTSEek,https://www.youtube.com/watch?v=8laG8WTSEek,train,5,1,entrevista tv

id000275,yodgicNnmLU,https://www.youtube.com/watch?v=yodgicNnmLU,train,1,1,entrevista tv
id000275,l7eZlKN35yI,https://www.youtube.com/watch?v=l7eZlKN35yI,train,2,1,entrevista tv
id000275,pHLZ-Lqp6Ow,https://www.youtube.com/watch?v=pHLZ-Lqp6Ow,train,3,1,entrevista tv   
id000275,r0woZaiuE9s,https://www.youtube.com/watch?v=r0woZaiuE9s,train,4,1,entrevista tv
id000275,gpa0d_2ioB8,https://www.youtube.com/watch?v=gpa0d_2ioB8,train,5,1,entrevista tv

id000276,fT7RWPczcIE,https://www.youtube.com/watch?v=fT7RWPczcIE,train,1,1,entrevista tv
id000276,UrqCu4zD0II,https://www.youtube.com/watch?v=UrqCu4zD0II,train,2,1,entrevista tv
id000276,g9tfe4tYGf4,https://www.youtube.com/watch?v=g9tfe4tYGf4,train,3,1,entrevista tv   
id000276,zkXz_3qv9us,https://www.youtube.com/watch?v=zkXz_3qv9us,train,4,1,entrevista tv

id000277,80eoCIuGm64,https://www.youtube.com/watch?v=80eoCIuGm64,train,1,1,entrevista tv
id000277,X8LkhQV2USY,https://www.youtube.com/watch?v=X8LkhQV2USY,train,2,1,entrevista tv
id000277,koHftKbvS0A,https://www.youtube.com/watch?v=koHftKbvS0A,train,3,1,entrevista tv   
id000277,ky6dvsHH1K4,https://www.youtube.com/watch?v=ky6dvsHH1K4,train,4,1,entrevista tv

id000278,aAi4-si3rqg,https://www.youtube.com/watch?v=aAi4-si3rqg,train,1,1,entrevista tv
id000278,EAMvFtAFHA4,https://www.youtube.com/watch?v=EAMvFtAFHA4,train,2,1,entrevista tv
id000278,jLiWc-W4VHE,https://www.youtube.com/watch?v=jLiWc-W4VHE,train,3,1,entrevista tv   
id000278,7q0upYomGMw,https://www.youtube.com/watch?v=7q0upYomGMw,train,4,1,entrevista tv

id000279,IyOE9Qisv_U,https://www.youtube.com/watch?v=IyOE9Qisv_U,train,1,1,entrevista tv
id000279,SGoC3tQm_Hs,https://www.youtube.com/watch?v=SGoC3tQm_Hs,train,2,1,entrevista tv
id000279,HzEMB_Xtm7U,https://www.youtube.com/watch?v=HzEMB_Xtm7U,train,3,1,entrevista tv   
id000279,ChzHx_cMheE,https://www.youtube.com/watch?v=ChzHx_cMheE,train,4,1,entrevista tv

id000280,bcXxkRyujpo,https://www.youtube.com/watch?v=bcXxkRyujpo,train,1,1,entrevista tv
id000280,0gtzIIm3DgE,https://www.youtube.com/watch?v=0gtzIIm3DgE,train,2,1,entrevista tv
id000280,-g3nDIpB7Zw,https://www.youtube.com/watch?v=-g3nDIpB7Zw,train,3,1,entrevista tv   
id000280,W9k13mT5MyU,https://www.youtube.com/watch?v=W9k13mT5MyU,train,4,1,entrevista tv

id000281,OF8IZVafIEY,https://www.youtube.com/watch?v=OF8IZVafIEY,train,1,1,entrevista tv
id000281,NRqvEm6EEqg,https://www.youtube.com/watch?v=NRqvEm6EEqg,train,2,1,entrevista tv
id000281,jX4a5McFF2A,https://www.youtube.com/watch?v=jX4a5McFF2A,train,3,1,entrevista tv   
id000281,t28M5Yt7yxY,https://www.youtube.com/watch?v=t28M5Yt7yxY,train,4,1,entrevista tv

id000282,8YqmSKb63Sg,https://www.youtube.com/watch?v=8YqmSKb63Sg,train,1,1,entrevista tv
id000282,cTHvyTDiktk,https://www.youtube.com/watch?v=cTHvyTDiktk,train,2,1,entrevista tv
id000282,Y_oVq4mLlMU,https://www.youtube.com/watch?v=Y_oVq4mLlMU,train,3,1,entrevista tv   
id000282,zD8ZzD0JLlU,https://www.youtube.com/watch?v=zD8ZzD0JLlU,train,4,1,entrevista tv

id000283,ZeI9gymPhhU,https://www.youtube.com/watch?v=ZeI9gymPhhU,train,1,1,entrevista tv
id000283,U5dVHdNq54E,https://www.youtube.com/watch?v=U5dVHdNq54E,train,2,1,entrevista tv
id000283,B5hqByBKH_E,https://www.youtube.com/watch?v=B5hqByBKH_E,train,3,1,entrevista tv   
id000283,HKeoMD0chOk,https://www.youtube.com/watch?v=HKeoMD0chOk,train,4,1,entrevista tv
id000283,V48hgaAxq_I,https://www.youtube.com/watch?v=V48hgaAxq_I,train,5,1,entrevista tv

id000284,JW-iFyZ68wY,https://www.youtube.com/watch?v=JW-iFyZ68wY,train,1,1,entrevista tv
id000284,NR0mYzu16IA,https://www.youtube.com/watch?v=NR0mYzu16IA,train,2,1,entrevista tv
id000284,7gYIst-LpZ0,https://www.youtube.com/watch?v=7gYIst-LpZ0,train,3,1,entrevista tv   
id000284,F-pcZ0ugSuw,https://www.youtube.com/watch?v=F-pcZ0ugSuw,train,4,1,entrevista tv

id000285,89IGFLkivx8,https://www.youtube.com/watch?v=89IGFLkivx8,train,1,1,entrevista tv
id000285,Z9L5siPDifA,https://www.youtube.com/watch?v=Z9L5siPDifA,train,2,1,entrevista tv
id000285,kOqFBP3ov8s,https://www.youtube.com/watch?v=kOqFBP3ov8s,train,3,1,entrevista tv   
id000285,Mcz703jMNxs,https://www.youtube.com/watch?v=Mcz703jMNxs,train,4,1,entrevista tv
id000285,y_dnjaN7FVg,https://www.youtube.com/watch?v=y_dnjaN7FVg,train,5,1,entrevista tv

id000286,emxzAXRShiU,https://www.youtube.com/watch?v=emxzAXRShiU,train,1,1,entrevista tv
id000286,6tkR4hKsEYg,https://www.youtube.com/watch?v=6tkR4hKsEYg,train,2,1,entrevista tv
id000286,iZ7AiyXDU9I,https://www.youtube.com/watch?v=iZ7AiyXDU9I,train,3,1,entrevista tv   
id000286,ns45bF9Sa5c,https://www.youtube.com/watch?v=ns45bF9Sa5c,train,4,1,entrevista tv

id000287,W2yCc47sKB4,https://www.youtube.com/watch?v=W2yCc47sKB4,train,1,1,entrevista tv
id000287,PYsCFjTWH58,https://www.youtube.com/watch?v=PYsCFjTWH58,train,2,1,entrevista tv
id000287,R-CPtOVidMU,https://www.youtube.com/watch?v=R-CPtOVidMU,train,3,1,entrevista tv   
id000287,P7W5Y35XKao,https://www.youtube.com/watch?v=P7W5Y35XKao,train,4,1,entrevista tv
id000287,yGTL38To7TE,https://www.youtube.com/watch?v=yGTL38To7TE,train,5,1,entrevista tv

id000288,88dTFnk-Vog,https://www.youtube.com/watch?v=88dTFnk-Vog,train,1,1,entrevista tv
id000288,GEqwggzlNoU,https://www.youtube.com/watch?v=GEqwggzlNoU,train,2,1,entrevista tv
id000288,rS4GvW1FZdQ,https://www.youtube.com/watch?v=rS4GvW1FZdQ,train,3,1,entrevista tv   
id000288,1X1is4fenZA,https://www.youtube.com/watch?v=1X1is4fenZA,train,4,1,entrevista tv

id000289,zPlHj7-k97Q,https://www.youtube.com/watch?v=zPlHj7-k97Q,train,1,1,entrevista tv
id000289,LDkbVG4l8zE,https://www.youtube.com/watch?v=LDkbVG4l8zE,train,2,1,entrevista tv
id000289,2wMVFHKR8zc,https://www.youtube.com/watch?v=2wMVFHKR8zc,train,3,1,entrevista tv   
id000289,CUYXIDcLSjg,https://www.youtube.com/watch?v=CUYXIDcLSjg,train,4,1,entrevista tv

id000290,i88wd6rReDk,https://www.youtube.com/watch?v=i88wd6rReDk,train,1,1,entrevista tv
id000290,EngASlslrRM,https://www.youtube.com/watch?v=EngASlslrRM,train,2,1,entrevista tv
id000290,wCPC-KQaVl8,https://www.youtube.com/watch?v=wCPC-KQaVl8,train,3,1,entrevista tv   
id000290,2kYIHhASHMQ,https://www.youtube.com/watch?v=2kYIHhASHMQ,train,4,1,entrevista tv

id000291,V5ZGOksb6Fg,https://www.youtube.com/watch?v=V5ZGOksb6Fg,train,1,1,entrevista tv
id000291,8MwNtuZ5_-Q,https://www.youtube.com/watch?v=8MwNtuZ5_-Q,train,2,1,entrevista tv
id000291,A2c6acXCOU8,https://www.youtube.com/watch?v=A2c6acXCOU8,train,3,1,entrevista tv   
id000291,S2f_KchI2ds,https://www.youtube.com/watch?v=S2f_KchI2ds,train,4,1,entrevista tv

id000292,Z2cm3GfLHmo,https://www.youtube.com/watch?v=Z2cm3GfLHmo,train,1,1,entrevista tv
id000292,uT0Zhx4QW94,https://www.youtube.com/watch?v=uT0Zhx4QW94,train,2,1,entrevista tv
id000292,Z9yRLbwudM4,https://www.youtube.com/watch?v=Z9yRLbwudM4,train,3,1,entrevista tv   
id000292,qFgVC1M3TGo,https://www.youtube.com/watch?v=qFgVC1M3TGo,train,4,1,entrevista tv

id000293,a8r7nVEJBQ0,https://www.youtube.com/watch?v=a8r7nVEJBQ0,train,1,1,entrevista tv
id000293,kNwuCOM2QmA,https://www.youtube.com/watch?v=kNwuCOM2QmA,train,2,1,entrevista tv
id000293,SnUcC9fDSu4,https://www.youtube.com/watch?v=SnUcC9fDSu4,train,3,1,entrevista tv   
id000293,7n9JFpitNq4,https://www.youtube.com/watch?v=7n9JFpitNq4,train,4,1,entrevista tv
id000293,VrQ7oytC98U,https://www.youtube.com/watch?v=VrQ7oytC98U,train,5,1,entrevista tv

id000294,P08lbeDdW_c,https://www.youtube.com/watch?v=P08lbeDdW_c,train,1,1,entrevista tv
id000294,v16AyMduAqI,https://www.youtube.com/watch?v=v16AyMduAqI,train,2,1,entrevista tv
id000294,zSDxkeaMIHc,https://www.youtube.com/watch?v=zSDxkeaMIHc,train,3,1,entrevista tv   
id000294,xYKuPvvNjUg,https://www.youtube.com/watch?v=xYKuPvvNjUg,train,4,1,entrevista tv

id000295,Uaszh1IuAEU,https://www.youtube.com/watch?v=Uaszh1IuAEU,train,1,1,entrevista tv
id000295,LRkTDxgkWE8,https://www.youtube.com/watch?v=LRkTDxgkWE8,train,2,1,entrevista tv
id000295,Z-NM_jzNLCk,https://www.youtube.com/watch?v=Z-NM_jzNLCk,train,3,1,entrevista tv   
id000295,uCmeoi-cksc,https://www.youtube.com/watch?v=uCmeoi-cksc,train,4,1,entrevista tv

id000296,GFNXu38TJK4,https://www.youtube.com/watch?v=GFNXu38TJK4,train,1,1,entrevista tv
id000296,Jjtb-zQ5DpE,https://www.youtube.com/watch?v=Jjtb-zQ5DpE,train,2,1,entrevista tv
id000296,0M_Dkbn2KJA,https://www.youtube.com/watch?v=0M_Dkbn2KJA,train,3,1,entrevista tv   
id000296,pPXPRG0V3j8,https://www.youtube.com/watch?v=pPXPRG0V3j8,train,4,1,entrevista tv

id000297,S5M3KUxZUQ8,https://www.youtube.com/watch?v=S5M3KUxZUQ8,train,1,1,entrevista tv
id000297,NghYofV1CeU,https://www.youtube.com/watch?v=NghYofV1CeU,train,2,1,entrevista tv
id000297,azmnpo-jVI4,https://www.youtube.com/watch?v=azmnpo-jVI4,train,3,1,entrevista tv   
id000297,onM5XzA65B8,https://www.youtube.com/watch?v=onM5XzA65B8,train,4,1,entrevista tv

id000298,sd-Kwvm9hag,https://www.youtube.com/watch?v=sd-Kwvm9hag,train,1,1,entrevista tv
id000298,wMlkwGcmNK8,https://www.youtube.com/watch?v=wMlkwGcmNK8,train,2,1,entrevista tv
id000298,DlElwZWDL5M,https://www.youtube.com/watch?v=DlElwZWDL5M,train,3,1,entrevista tv   
id000298,aCCclA4FwMc,https://www.youtube.com/watch?v=aCCclA4FwMc,train,4,1,entrevista tv
id000298,ANVzSf67WzY,https://www.youtube.com/watch?v=ANVzSf67WzY,train,5,1,entrevista tv

id000299,P6CspBX_DP0,https://www.youtube.com/watch?v=P6CspBX_DP0,train,1,1,entrevista tv
id000299,mCjAveUjyWY,https://www.youtube.com/watch?v=mCjAveUjyWY,train,2,1,entrevista tv
id000299,7yyAZxPFzAo,https://www.youtube.com/watch?v=7yyAZxPFzAo,train,3,1,entrevista tv   
id000299,nmmls-vjTyo,https://www.youtube.com/watch?v=nmmls-vjTyo,train,4,1,entrevista tv

id000300,SZxgIj_NAII,https://www.youtube.com/watch?v=SZxgIj_NAII,train,1,1,entrevista tv
id000300,eBSp3sGRdgk,https://www.youtube.com/watch?v=eBSp3sGRdgk,train,2,1,entrevista tv
id000300,1GE_rHJv3MY,https://www.youtube.com/watch?v=1GE_rHJv3MY,train,3,1,entrevista tv   
id000300,m28bTraKJkg,https://www.youtube.com/watch?v=m28bTraKJkg,train,4,1,entrevista tv

id000301,UhnSsLX69uM,https://www.youtube.com/watch?v=UhnSsLX69uM,train,1,1,entrevista tv
id000301,y6N-Pav9bUU,https://www.youtube.com/watch?v=y6N-Pav9bUU,train,2,1,entrevista tv
id000301,WktF8hRAomY,https://www.youtube.com/watch?v=WktF8hRAomY,train,3,1,entrevista tv   
id000301,UdnMZGmp0E8,https://www.youtube.com/watch?v=UdnMZGmp0E8,train,4,1,entrevista tv

id000302,7eN4SAC30V4,https://www.youtube.com/watch?v=7eN4SAC30V4,train,1,1,entrevista tv
id000302,BYjiyJbgkZU,https://www.youtube.com/watch?v=BYjiyJbgkZU,train,2,1,entrevista tv
id000302,0hbIpo2cB6U,https://www.youtube.com/watch?v=0hbIpo2cB6U,train,3,1,entrevista tv   
id000302,AMfssf8l6ow,https://www.youtube.com/watch?v=AMfssf8l6ow,train,4,1,entrevista tv

id000303,CycgpNDqCv4,https://www.youtube.com/watch?v=CycgpNDqCv4,train,1,1,entrevista tv
id000303,l6Bs7NS2SQg,https://www.youtube.com/watch?v=l6Bs7NS2SQg,train,2,1,entrevista tv
id000303,B9rVGpO1XMA,https://www.youtube.com/watch?v=B9rVGpO1XMA,train,3,1,entrevista tv   
id000303,u06w9lUqh8A,https://www.youtube.com/watch?v=u06w9lUqh8A,train,4,1,entrevista tv
id000303,lPltqify6Z4,https://www.youtube.com/watch?v=lPltqify6Z4,train,5,1,entrevista tv

id000304,938-d-wE6qc,https://www.youtube.com/watch?v=938-d-wE6qc,train,1,1,entrevista tv
id000304,pNqp1R7FdqM,https://www.youtube.com/watch?v=pNqp1R7FdqM,train,2,1,entrevista tv
id000304,ndOMnEB0aNs,https://www.youtube.com/watch?v=ndOMnEB0aNs,train,3,1,entrevista tv   
id000304,YG66s5dAwHw,https://www.youtube.com/watch?v=YG66s5dAwHw,train,4,1,entrevista tv

id000305,m7D2o4fGX90,https://www.youtube.com/watch?v=m7D2o4fGX90,train,1,1,entrevista tv
id000305,1i15-GQpGik,https://www.youtube.com/watch?v=1i15-GQpGik,train,2,1,entrevista tv
id000305,C-Y6kuX3_p0,https://www.youtube.com/watch?v=C-Y6kuX3_p0,train,3,1,entrevista tv   
id000305,3YoQZ3LVgrk,https://www.youtube.com/watch?v=3YoQZ3LVgrk,train,4,1,entrevista tv
id000305,qke9Q6hCS-Q,https://www.youtube.com/watch?v=qke9Q6hCS-Q,train,5,1,entrevista tv

id000306,bCAZvZrciTw,https://www.youtube.com/watch?v=bCAZvZrciTw,train,1,1,entrevista tv
id000306,JePaAQGbMU8,https://www.youtube.com/watch?v=JePaAQGbMU8,train,2,1,entrevista tv
id000306,8ivoX03UZwM,https://www.youtube.com/watch?v=8ivoX03UZwM,train,3,1,entrevista tv   
id000306,WOGwYvtFSzc,https://www.youtube.com/watch?v=WOGwYvtFSzc,train,4,1,entrevista tv
id000306,wGHGB1JljdY,https://www.youtube.com/watch?v=wGHGB1JljdY,train,5,1,entrevista tv

id000307,K81ilezr8dw,https://www.youtube.com/watch?v=K81ilezr8dw,train,1,1,entrevista tv
id000307,sxkKHSfVgo4,https://www.youtube.com/watch?v=sxkKHSfVgo4,train,2,1,entrevista tv
id000307,T4Q01TXARVg,https://www.youtube.com/watch?v=T4Q01TXARVg,train,3,1,entrevista tv   
id000307,IJJiGCocxSw,https://www.youtube.com/watch?v=IJJiGCocxSw,train,4,1,entrevista tv

id000308,yvZmYuhlbOc,https://www.youtube.com/watch?v=yvZmYuhlbOc,train,1,1,entrevista tv
id000308,OtTc1qQ9F-8,https://www.youtube.com/watch?v=OtTc1qQ9F-8,train,2,1,entrevista tv
id000308,cOwZUWCDsn0,https://www.youtube.com/watch?v=cOwZUWCDsn0,train,3,1,entrevista tv   
id000308,EhCInKhQ0_E,https://www.youtube.com/watch?v=EhCInKhQ0_E,train,4,1,entrevista tv
id000308,wOf2sX6MjxE,https://www.youtube.com/watch?v=wOf2sX6MjxE,train,5,1,entrevista tv

id000309,5gdFQ88DuIg,https://www.youtube.com/watch?v=5gdFQ88DuIg,train,1,1,entrevista tv
id000309,u3XgFQy4XzY,https://www.youtube.com/watch?v=u3XgFQy4XzY,train,2,1,entrevista tv
id000309,xwAih0JxbGM,https://www.youtube.com/watch?v=xwAih0JxbGM,train,3,1,entrevista tv   
id000309,95o7Rri46cI,https://www.youtube.com/watch?v=95o7Rri46cI,train,4,1,entrevista tv

id000310,sCPfaKslgVc,https://www.youtube.com/watch?v=sCPfaKslgVc,train,1,1,entrevista tv
id000310,Hq0-mz_FUyQ,https://www.youtube.com/watch?v=Hq0-mz_FUyQ,train,2,1,entrevista tv
id000310,vVvuwjHCDuo,https://www.youtube.com/watch?v=vVvuwjHCDuo,train,3,1,entrevista tv   
id000310,K4fauRH20IA,https://www.youtube.com/watch?v=K4fauRH20IA,train,4,1,entrevista tv

id000311,1pR629lQmfE,https://www.youtube.com/watch?v=1pR629lQmfE,train,1,1,entrevista tv
id000311,sIXOGIJ4-Hk,https://www.youtube.com/watch?v=sIXOGIJ4-Hk,train,2,1,entrevista tv
id000311,TRSEteDEHfs,https://www.youtube.com/watch?v=TRSEteDEHfs,train,3,1,entrevista tv   
id000311,z9rCnGO-e68,https://www.youtube.com/watch?v=z9rCnGO-e68,train,4,1,entrevista tv

id000312,FQ1S_TSiHE0,https://www.youtube.com/watch?v=FQ1S_TSiHE0,train,1,1,entrevista tv
id000312,3exaBGrMZDk,https://www.youtube.com/watch?v=3exaBGrMZDk,train,2,1,entrevista tv
id000312,4XfGjNaV00Q,https://www.youtube.com/watch?v=4XfGjNaV00Q,train,3,1,entrevista tv   
id000312,Ddcw3U0MF8U,https://www.youtube.com/watch?v=Ddcw3U0MF8U,train,4,1,entrevista tv
id000312,RG9eKStiqVo,https://www.youtube.com/watch?v=RG9eKStiqVo,train,5,1,entrevista tv

id000313,55TtCxSnzUg,https://www.youtube.com/watch?v=55TtCxSnzUg,train,1,1,entrevista tv
id000313,Qp8oxh2zSmE,https://www.youtube.com/watch?v=Qp8oxh2zSmE,train,2,1,entrevista tv
id000313,fj3Rg1ttKLI,https://www.youtube.com/watch?v=fj3Rg1ttKLI,train,3,1,entrevista tv   
id000313,jynwi3Q5v-A,https://www.youtube.com/watch?v=jynwi3Q5v-A,train,4,1,entrevista tv

id000314,jIVUFJFeu0o,https://www.youtube.com/watch?v=jIVUFJFeu0o,train,1,1,entrevista tv
id000314,vyGi8g_dUIM,https://www.youtube.com/watch?v=vyGi8g_dUIM,train,2,1,entrevista tv
id000314,qeYX8mHFW_g,https://www.youtube.com/watch?v=qeYX8mHFW_g,train,3,1,entrevista tv   
id000314,h2Rr0SJ31M0,https://www.youtube.com/watch?v=h2Rr0SJ31M0,train,4,1,entrevista tv
id000314,EvJ8Q7t8nYg,https://www.youtube.com/watch?v=EvJ8Q7t8nYg,train,5,1,entrevista tv

id000315,vZPZed0zuO0,https://www.youtube.com/watch?v=vZPZed0zuO0,train,1,1,entrevista tv
id000315,E2I3dEqIkac,https://www.youtube.com/watch?v=E2I3dEqIkac,train,2,1,entrevista tv
